,Content type:,European public assessment reports (EPARs),Output generated at:,"Thu, 11/05/2023 - 18:46",Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
1835,Human,Docetaxel Teva Pharma,"Carcinoma, Non-Small-Cell Lung;  Breast Neoplasms;  Prostatic Neoplasms",docetaxel,docetaxel,EMEA/H/C/002032,no,Withdrawn,L01CD02,no,yes,no,no,no,no,no,2011-01-21 02:00:00,,Teva Pharma B.V.,Antineoplastic agents,,,2014-01-21 13:07:54,6,"Breast cancerDocetaxel Teva Pharma monotherapy is indicated for the treatment of patients with locally advanced or metastatic breast cancer after failure of cytotoxic therapy. Previous chemotherapy should have included an anthracycline or an alkylating agent.Non-small-cell lung cancerDocetaxel Teva Pharma is indicated for the treatment of patients with locally advanced or metastatic non-small-cell lung cancer after failure of prior chemotherapy.Docetaxel Teva Pharma in combination with cisplatin is indicated for the treatment of patients with unresectable, locally advanced or metastatic non-small-cell lung cancer, in patients who have not previously received chemotherapy for this condition.Prostate cancerDocetaxel Teva Pharma in combination with prednisone or prednisolone is indicated for the treatment of patients with hormone refractory metastatic prostate cancer.",,,2014-01-21 13:07:54,2014-01-21 11:45:00,https://www.ema.europa.eu/en/medicines/human/EPAR/docetaxel-teva-pharma
1836,Human,Tritanrix HepB,Hepatitis B;  Tetanus;  Immunization;  Whooping Cough;  Diphtheria,"diphtheria (D), tetanus (T), pertussis (whole cell) (Pw) and hepatitis B (rDNA) (HBV) vaccine (adsorbed)","Diphtheria toxoid, hepatitis B surface antigen, Bordetella pertussis (inactivated), tetanus toxoid",EMEA/H/C/000093,no,Withdrawn,J07CA05,no,no,no,no,no,no,no,1996-07-19 00:00:00,,GlaxoSmithKline Biologicals S.A.,"Vaccines, ",,,2014-01-01 01:00:00,15,"Tritanrix HepB is indicated for active immunisation against diphtheria, tetanus, pertussis and hepatitis B (HBV) in infants from six weeks onwards (see section 4.2).",,,2014-01-01 01:09:00,2014-01-07 15:45:00,https://www.ema.europa.eu/en/medicines/human/EPAR/tritanrix-hepb
1837,Human,Clopidogrel ratiopharm,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,EMEA/H/C/001173,no,Withdrawn,B01AC04,no,yes,no,no,no,no,no,2009-09-23 00:00:00,,Archie Samuel s.r.o.,Antithrombotic agents,,,2013-10-25 00:00:00,5,"Clopidogrel is indicated in adults for the prevention of atherothrombotic events in:patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease. For further information please refer to section 5.1.",,,2013-10-25 00:00:00,2013-12-12 15:05:00,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-ratiopharm-0
1838,Human,Masican,Gastrointestinal Stromal Tumors,masitinib,masitinib,EMEA/H/C/002670,no,Refused,L01XE,no,no,no,no,no,no,yes,,2014-07-04 00:00:00,,Protein kinase inhibitors,,2014-03-20 01:00:00,2013-11-22 01:00:00,0,Treatment of unresectable and/or metastatic malignant gastrointestinal stromal tumour (GIST),,,2013-11-22 14:32:00,2013-11-22 14:32:00,https://www.ema.europa.eu/en/medicines/human/EPAR/masican
1839,Veterinary,Masivet,,masitinib mesilate,Masitinib mesilate,EMEA/V/C/000128,no,Authorised,,no,no,no,no,no,no,no,2008-11-17 01:00:00,,AB Science S.A.,,Antineoplastic agents,,2013-09-24 00:00:00,6,Treatment of non-resectable dog mast-cell tumours (grade 2 or 3) with confirmed mutated c-KIT tyrosine-kinase receptor.,Dogs,QL01XE90,2013-09-24 00:00:00,2013-09-26 16:01:00,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/masivet
1840,Human,Infanrix Penta,Hepatitis B;  Tetanus;  Immunization;  Whooping Cough;  Poliomyelitis;  Diphtheria,"diphtheria (D), tetanus (T), pertussis (acellular, component) (Pa), hepatitis B (rDNA) (HBV), poliomyelitis (inactivated) (IPV) vaccine (adsorbed)","Diphtheria toxoid, tetanus toxoid, Bordetella pertussis antigens (pertussis toxoid, filamentous haemagglutinin, pertactin), poliovirus (inactivated) (type 1 (Mahoney strain), type 2 (MEF-1 strain), type 3 (Saukett strain)), hepatitis B surface antigen",EMEA/H/C/000295,no,Withdrawn,J07CA12,no,no,no,no,no,no,no,2000-10-23 00:00:00,,GlaxoSmithKline Biologicals S.A.,"Vaccines, ",,,2010-08-31 00:00:00,13,"Infanrix Penta is indicated for primary and booster vaccination of infants against diphtheria, tetanus, pertussis, hepatitis B and poliomyelitis.",,,2010-08-31 00:00:00,2013-08-23 11:50:00,https://www.ema.europa.eu/en/medicines/human/EPAR/infanrix-penta
1841,Human,Sepioglin,"Diabetes Mellitus, Type 2",pioglitazone,pioglitazone hydrochloride,EMEA/H/C/002021,no,Withdrawn,A10BG03,no,yes,no,no,no,no,no,2012-03-09 01:00:00,,Vaia S.A.,Drugs used in diabetes,,,2013-06-06 00:00:00,1,"Pioglitazone is indicated as second- or third-line treatment of type-2 diabetes mellitus as described below:as monotherapy:in adult patients (particularly overweight patients) inadequately controlled by diet and exercise for whom metformin is inappropriate because of contraindications or intolerance;as dual oral therapy in combination with:metformin, in adult patients (particularly overweight patients) with insufficient glycaemic control despite maximal tolerated dose of monotherapy with metformin;a sulphonylurea, only in adult patients who show intolerance to metformin or for whom metformin is contraindicated, with insufficient glycaemic control despite maximal tolerated dose of monotherapy with a sulphonylurea;as triple oral therapy in combination with:metformin and a sulphonylurea, in adult patients (particularly overweight patients) with insufficient glycaemic control despite dual oral therapy. Pioglitazone is also indicated for combination with insulin in type-2-diabetes-mellitus adult patients with insufficient glycaemic control on insulin for whom metformin is inappropriate because of contraindications or intolerance (see section 4.4).After initiation of therapy with pioglitazone, patients should be reviewed after three to six months to assess adequacy of response to treatment (e.g. reduction in HbA1c). In patients who fail to show an adequate response, pioglitazone should be discontinued. In light of potential risks with prolonged therapy, prescribers should confirm at subsequent routine reviews that the benefit of pioglitazone is maintained (see section 4.4).",,,2013-06-06 00:00:00,2013-07-18 13:45:00,https://www.ema.europa.eu/en/medicines/human/EPAR/sepioglin
1842,Veterinary,Ibaflin,,ibafloxacin,ibafloxacin,EMEA/V/C/000052,no,Withdrawn,,no,no,no,no,no,no,no,2000-06-13 00:00:00,,Intervet International BV,,Antibacterials for systemic use,,2010-05-26 00:00:00,7,"Dogs:Ibaflin is indicated for the treatment of the following conditions in dogs:dermal infections (pyoderma - superficial and deep, wounds, abscesses) caused by susceptible strains of Staphylococci, Escherichia coli and Proteus mirabilis;acute, uncomplicated urinary-tract infections, caused by susceptible strains of Staphylococci, Proteus species, Enterobacter spp., E. coli and Klebsiella spp.;respiratory-tract infections (upper tract) caused by susceptible strains of Staphylococci, E. coli, and Klebsiella spp.Ibaflin gel is indicated in dogs for the treatment of the following conditions:dermal infections (pyoderma - superficial and deep, wounds, abscesses) caused by susceptible pathogens such as Staphylococcus spp., E. coli and P. mirabilis.Cats:Ibaflin gel is indicated in cats for treatment of the following conditions:dermal infections (soft-tissue infections - wounds, abscesses) caused by susceptible pathogens such as Staphylococcus spp., E. coli, Proteus spp. and Pasteurella spp.;upper respiratory-tract infections caused by susceptible pathogens such as Staphylococcus spp., E. coli, Klebsiella spp. and Pasteurella spp.",Dogs; Cats,QJ01MA96,2010-05-26 00:00:00,2013-07-10 00:00:00,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/ibaflin
1843,Human,Daronrix,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (whole virion, inactivated, adjuvanted)","Whole virion, inactivated, containing antigen*: A/Vietnam/1194/2004 (H5N1)* produced in eggs",EMEA/H/C/000706,no,Withdrawn,J07BB01,no,no,no,no,yes,no,no,2007-03-21 01:00:00,,GlaxoSmithKline Biologicals S.A.,"Vaccines, ",,,2007-03-21 01:00:00,0,Prophylaxis of influenza in an officially declared pandemic situation. Pandemic influenza vaccine should be used in accordance with official guidance.,,,2007-03-21 01:00:00,2013-07-02 00:00:00,https://www.ema.europa.eu/en/medicines/human/EPAR/daronrix
1844,Human,Kynamro,Hypercholesterolemia,mipomersen sodium,mipomersen sodium,EMEA/H/C/002429,no,Refused,C10AX11,no,no,no,no,no,no,no,,2013-05-29 00:00:00,Genzyme Europe BV,Cardiovascular system,,2013-03-21 01:00:00,2012-12-14 01:00:00,0,"treatment of cholesterol and hypercholesterolaemia, ",,,2012-12-14 13:06:00,2013-06-17 15:00:00,https://www.ema.europa.eu/en/medicines/human/EPAR/kynamro
1845,Human,Qsiva,Obesity,"phentermine, topiramate","phentermine, topiramate",EMEA/H/C/002350,no,Refused,,no,no,no,no,no,no,no,,2013-05-14 00:00:00,Vivus BV,,,2013-02-21 01:00:00,2013-05-14 00:00:00,0,,,,2013-05-14 00:00:00,2013-06-13 10:10:00,https://www.ema.europa.eu/en/medicines/human/EPAR/qsiva
1846,Veterinary,Nobivac Piro,,vaccine against babesiosis in dogs,"babesia canis, inactivated, babesia rossi, inactivated",EMEA/V/C/000084,no,Withdrawn,,no,no,no,no,no,no,no,2004-09-02 00:00:00,,Intervet International BV,,Immunologicals for canidae,,2013-05-22 00:00:00,4,For active immunisation of dogs of six months of age or older against Babesia canis to reduce the severity of clinical signs associated with acute babesiosis (B. canis) and anaemia as measured by packed cell volume.Onset of immunity: Three weeks after the basic vaccination course.Duration of immunity: Six months after the last (re-)vaccination.,Dogs,QI07AO,2013-05-22 00:00:00,2013-05-30 00:00:00,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/nobivac-piro
1847,Human,Trevaclyn,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",EMEA/H/C/000897,no,Withdrawn,C10AD52,no,no,no,no,no,no,no,2008-07-03 00:00:00,,Merck Sharp  Dohme Ltd,Lipid modifying agents,,,2013-04-10 00:00:00,11,"Trevaclyn is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL) cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Trevaclyn should be used in patients in combination with 3-hydroxy-3-methyl-glutaryl-co-enzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol-lowering effect of HMG-CoA-reductase-inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Trevaclyn.",,,2013-04-10 02:00:00,2013-05-16 12:30:00,https://www.ema.europa.eu/en/medicines/human/EPAR/trevaclyn
1848,Human,Pelzont,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",EMEA/H/C/000903,no,Withdrawn,C10AD52,no,no,no,no,no,no,no,2008-07-03 00:00:00,,Merck Sharp  Dohme Ltd,Lipid modifying agents,,,2013-04-10 00:00:00,11,"Pelzont is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL)cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Pelzont should be used in patients in combination with 3-hydroxy-3-methylglutaryl-coenzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol lowering effect of HMG-CoA-reductase inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Pelzont.",,,2013-04-10 00:00:00,2013-05-16 12:02:00,https://www.ema.europa.eu/en/medicines/human/EPAR/pelzont
1849,Human,Tredaptive,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",EMEA/H/C/000889,no,Withdrawn,C10AD52,no,no,no,no,no,no,no,2008-07-03 00:00:00,,Merck Sharp  Dohme Ltd.,Lipid modifying agents,,,2013-04-10 00:00:00,11,"Tredaptive is indicated for the treatment of dyslipidaemia, particularly in patients with combined mixed dyslipidaemia (characterised by elevated levels of low-density-lipoprotein (LDL) cholesterol and triglycerides and low high-density-lipoprotein (HDL) cholesterol) and in patients with primary hypercholesterolaemia (heterozygous familial and non-familial).Tredaptive should be used in patients in combination with 3-hydroxy-3-methyl-glutaryl-co-enzyme-A (HMG-CoA)-reductase inhibitors (statins), when the cholesterol-lowering effect of HMG-CoA-reductase inhibitor monotherapy is inadequate. It can be used as monotherapy only in patients in whom HMG-CoA-reductase inhibitors are considered inappropriate or not tolerated. Diet and other non-pharmacological treatments (e.g. exercise, weight reduction) should be continued during therapy with Tredaptive.",,,2013-04-10 00:09:00,2013-05-16 11:20:00,https://www.ema.europa.eu/en/medicines/human/EPAR/tredaptive
1850,Human,Bondenza (previously Ibandronic Acid Roche),"Osteoporosis, Postmenopausal",ibandronic acid,ibandronic acid,EMEA/H/C/000502,no,Withdrawn,M05BA06,no,no,no,no,no,no,no,2004-02-23 01:00:00,,Roche Registration Ltd.,Drugs for treatment of bone diseases,,,2012-11-15 01:09:21,16,Treatment of osteoporosis in post-menopausal women at increased risk of fracture.A reduction in the risk of vertebral fractures has been demonstrated. Efficacy on femoral-neck fractures has not been established.,,,2012-11-15 01:09:21,2013-05-13 17:00:00,https://www.ema.europa.eu/en/medicines/human/EPAR/bondenza-previously-ibandronic-acid-roche
1851,Human,Ribavirin BioPartners,"Hepatitis C, Chronic",ribavirin,Ribavirin,EMEA/H/C/001184,no,Withdrawn,J05AB04,no,yes,no,no,no,no,no,2010-04-06 00:00:00,,BioPartners GmbH,Antivirals for systemic use,,,2012-11-21 01:00:00,2,"Ribavirin BioPartners is indicated for the treatment of chronic hepatitis-C-virus (HCV) infection in adults, children three years of age and older and adolescents and must only be used as part of a combination regimen with interferon alfa-2b. Ribavirin monotherapy must not be used. There is no safety or efficacy information on the use of ribavirin with other forms of interferon (i.e. not alfa-2b).Naïve patientsAdult patientsRibavirin BioPartners is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, with elevated alanine aminotransferase (ALT), who are positive for hepatitis C viral ribonucleic acid (HCV-RNA) (see section 4.4)Children three years of age and older and adolescentsRibavirin BioPartners is intended for use, in a combination regimen with interferon alfa-2b, for the treatment of children three years of age and older and adolescents, who have all types of chronic hepatitis C except genotype 1, not previously treated, without liver decompensation, and who are positive for HCV-RNA.When deciding to not to defer treatment until adulthood, it is important to consider that the combination therapy induced a growth inhibition. The reversibility of growth inhibition is uncertain. The decision to treat should be made on a case by case basis (see section 4.4).Previous-treatment-failure patientsAdult patientsRibavirin BioPartners is indicated, in combination with interferon alfa-2b, for the treatment of adult patients with chronic hepatitis C who have previously responded (with normalisation of ALT at the end of treatment) to interferon alfa monotherapy but who have subsequently relapsed (see section 5.1).",,,2012-11-21 01:00:00,2013-05-06 10:00:00,https://www.ema.europa.eu/en/medicines/human/EPAR/ribavirin-biopartners
1852,Human,Possia,Peripheral Vascular Diseases;  Acute Coronary Syndrome,ticagrelor,Ticagrelor,EMEA/H/C/002303,no,Withdrawn,B01AC24,no,no,no,no,no,no,no,2010-12-03 01:00:00,,AstraZeneca AB,Antithrombotic agents,,,2012-10-24 15:55:41,2,"Possia, co-administered with acetylsalicylic acid (ASA), is indicated for the prevention of atherothrombotic events in adult patients with acute coronary syndromes (unstable angina, non-ST-elevation myocardial infarction [NSTEMI] or ST-elevation myocardial infarction [STEMI]); including patients managed medically, and those who are managed with percutaneous coronary intervention (PCI) or coronary artery by-pass grafting (CABG).",,,2012-10-24 15:55:41,2013-04-22 17:00:00,https://www.ema.europa.eu/en/medicines/human/EPAR/possia
